date,country,fuel_type,price_eur_per_litre
2009-02-09,DK,petrol_95,1.19297
2009-02-09,EE,diesel,0.85654
2009-02-09,EE,lpg,0.5049
2009-02-09,EE,petrol_95,0.79391
2009-02-09,ES,diesel,0.8736900000000001
2009-02-09,ES,fuel_oil,0.27313
2009-02-09,ES,lpg,0.47546
2009-02-09,ES,petrol_95,0.91355
2009-02-09,EU,diesel,0.9844228571581772
2009-02-09,EU,fuel_oil,0.3021140199219658
2009-02-09,EU,lpg,0.4902522549225534
2009-02-09,EU,petrol_95,1.065316757436585
2009-02-09,EUR,diesel,0.9843094217142894
2009-02-09,EUR,fuel_oil,0.272536731424859
2009-02-09,EUR,lpg,0.5955630878006112
2009-02-09,EUR,petrol_95,1.1136393318039994
2009-02-09,FI,diesel,0.96787
2009-02-09,FI,fuel_oil,0.37357
2009-02-09,FI,petrol_95,1.17021
2009-02-09,FR,diesel,0.9823999999999999
2009-02-09,FR,fuel_oil,0.25242
2009-02-09,FR,lpg,0.6928
2009-02-09,FR,petrol_95,1.1374000000000002
2009-02-09,GR,diesel,0.947
2009-02-09,GR,fuel_oil,0.29237
2009-02-09,GR,petrol_95,0.881
2009-02-09,HU,diesel,0.89416
2009-02-09,HU,fuel_oil,0.23679
2009-02-09,HU,lpg,0.52658
2009-02-09,HU,petrol_95,0.8763099999999999
2009-02-09,IE,diesel,0.979
2009-02-09,IE,fuel_oil,0.22104
2009-02-09,IE,petrol_95,0.979
2009-02-09,IT,diesel,1.06593
2009-02-09,IT,fuel_oil,0.28008999999999995
2009-02-09,IT,lpg,0.59076
2009-02-09,IT,petrol_95,1.14207
2009-02-09,LT,diesel,0.90338
2009-02-09,LT,lpg,0.49337000000000003
2009-02-09,LT,petrol_95,0.92552
2009-02-09,LU,diesel,0.81728
2009-02-09,LU,lpg,0.48148
2009-02-09,LU,petrol_95,0.95321
2009-02-09,LV,diesel,0.9182100000000001
2009-02-09,LV,lpg,0.50925
2009-02-09,LV,petrol_95,0.8613099999999999
2009-02-09,MT,diesel,0.99
2009-02-09,MT,fuel_oil,0.403
2009-02-09,MT,petrol_95,1.06
2009-02-09,NL,diesel,1.025
2009-02-09,NL,fuel_oil,0.214
2009-02-09,NL,lpg,0.625
2009-02-09,NL,petrol_95,1.329
2009-02-09,PL,diesel,0.78622
2009-02-09,PL,fuel_oil,0.27702
2009-02-09,PL,lpg,0.39121
2009-02-09,PL,petrol_95,0.81343
2009-02-09,PT,diesel,0.97149
2009-02-09,PT,fuel_oil,0.32544999999999996
2009-02-09,PT,lpg,0.535
2009-02-09,PT,petrol_95,1.1414600000000001
2009-02-09,RO,diesel,0.83168
2009-02-09,RO,fuel_oil,0.31924
2009-02-09,RO,lpg,0.44765
2009-02-09,RO,petrol_95,0.7586499999999999
2009-02-09,SE,diesel,1.0194
2009-02-09,SE,fuel_oil,0.6426799999999999
2009-02-09,SE,petrol_95,1.06731
2009-02-09,SI,diesel,0.948
2009-02-09,SI,fuel_oil,0.27
2009-02-09,SI,lpg,0.55677
2009-02-09,SI,petrol_95,0.941
2009-02-09,SK,diesel,1.077
2009-02-09,SK,fuel_oil,0.2655
2009-02-09,SK,lpg,0.444
2009-02-09,SK,petrol_95,0.979
2009-02-09,UK,diesel,1.1517
2009-02-09,UK,petrol_95,1.02499
2009-02-16,AT,diesel,0.958
2009-02-16,AT,fuel_oil,0.2887
2009-02-16,AT,heating_oil,0.57447
2009-02-16,AT,petrol_95,0.975
2009-02-16,BE,diesel,0.9337000000000001
2009-02-16,BE,fuel_oil,0.22116999999999998
2009-02-16,BE,lpg,0.497
2009-02-16,BE,petrol_95,1.1662000000000001
2009-02-16,BG,diesel,0.8025399999999999
2009-02-16,BG,lpg,0.43609
2009-02-16,BG,petrol_95,0.82156
2009-02-16,CY,diesel,0.8091499999999999
2009-02-16,CY,fuel_oil,0.3999
2009-02-16,CY,petrol_95,0.80235
2009-02-16,CZ,diesel,0.85715
2009-02-16,CZ,fuel_oil,0.23331
2009-02-16,CZ,lpg,0.45632999999999996
2009-02-16,CZ,petrol_95,0.85437
2009-02-16,DE,diesel,1.0345
2009-02-16,DE,fuel_oil,0.2348
2009-02-16,DE,lpg,0.60396
2009-02-16,DE,petrol_95,1.1845
2009-02-16,DK,diesel,1.00369
2009-02-16,DK,fuel_oil,0.56276
2009-02-16,DK,petrol_95,1.22241
2009-02-16,EE,diesel,0.85578
2009-02-16,EE,lpg,0.5049
2009-02-16,EE,petrol_95,0.81423
2009-02-16,ES,diesel,0.86733
2009-02-16,ES,fuel_oil,0.26898
2009-02-16,ES,lpg,0.47546
2009-02-16,ES,petrol_95,0.9218999999999999
2009-02-16,EU,diesel,0.9718179589199424
2009-02-16,EU,fuel_oil,0.3026685064897313
2009-02-16,EU,lpg,0.47987789398646596
2009-02-16,EU,petrol_95,1.0610568057967076
2009-02-16,EUR,diesel,0.9757651385864122
2009-02-16,EUR,fuel_oil,0.27476582770437036
2009-02-16,EUR,lpg,0.592192847470684
2009-02-16,EUR,petrol_95,1.1155967075868791
2009-02-16,FI,diesel,0.96468
2009-02-16,FI,fuel_oil,0.39963
2009-02-16,FI,petrol_95,1.2038499999999999
2009-02-16,FR,diesel,0.9776
2009-02-16,FR,fuel_oil,0.25587
2009-02-16,FR,lpg,0.6931
2009-02-16,FR,petrol_95,1.1452
2009-02-16,GR,diesel,0.943
2009-02-16,GR,fuel_oil,0.30201
2009-02-16,GR,petrol_95,0.891
2009-02-16,HU,diesel,0.8501799999999999
2009-02-16,HU,fuel_oil,0.24889
2009-02-16,HU,lpg,0.49989999999999996
2009-02-16,HU,petrol_95,0.83147
2009-02-16,IE,diesel,0.979
2009-02-16,IE,fuel_oil,0.22453
2009-02-16,IE,petrol_95,0.979
2009-02-16,IT,diesel,1.0611700000000002
2009-02-16,IT,fuel_oil,0.29034
2009-02-16,IT,lpg,0.59076
2009-02-16,IT,petrol_95,1.13466
2009-02-16,LT,diesel,0.89166
2009-02-16,LT,lpg,0.48447
2009-02-16,LT,petrol_95,0.9430499999999999
2009-02-16,LU,diesel,0.81728
2009-02-16,LU,lpg,0.48148
2009-02-16,LU,petrol_95,0.98441
2009-02-16,LV,diesel,0.8815599999999999
2009-02-16,LV,lpg,0.50536
2009-02-16,LV,petrol_95,0.8251000000000001
2009-02-16,MT,diesel,0.99
2009-02-16,MT,fuel_oil,0.403
2009-02-16,MT,petrol_95,1.06
2009-02-16,NL,diesel,0.957
2009-02-16,NL,fuel_oil,0.221
2009-02-16,NL,lpg,0.601
2009-02-16,NL,petrol_95,1.283
2009-02-16,PL,diesel,0.75601
2009-02-16,PL,fuel_oil,0.26969
2009-02-16,PL,lpg,0.36641
2009-02-16,PL,petrol_95,0.8051
2009-02-16,PT,diesel,0.97027
2009-02-16,PT,fuel_oil,0.32544999999999996
2009-02-16,PT,lpg,0.535
2009-02-16,PT,petrol_95,1.14518
2009-02-16,RO,diesel,0.8178500000000001
2009-02-16,RO,fuel_oil,0.33015
2009-02-16,RO,lpg,0.4402
2009-02-16,RO,petrol_95,0.7645599999999999
2009-02-16,SE,diesel,0.97409
2009-02-16,SE,fuel_oil,0.61302
2009-02-16,SE,petrol_95,1.01987
2009-02-16,SI,diesel,0.947
2009-02-16,SI,fuel_oil,0.27
2009-02-16,SI,lpg,0.55677
2009-02-16,SI,petrol_95,0.965
2009-02-16,SK,diesel,1.077
2009-02-16,SK,fuel_oil,0.2655
2009-02-16,SK,lpg,0.443
2009-02-16,SK,petrol_95,0.99
2009-02-16,UK,diesel,1.12755
2009-02-16,UK,petrol_95,1.0075
2009-02-23,AT,diesel,0.925
2009-02-23,AT,fuel_oil,0.2817
2009-02-23,AT,heating_oil,0.54189
2009-02-23,AT,petrol_95,0.943
2009-02-23,BE,diesel,0.9302
2009-02-23,BE,fuel_oil,0.22116999999999998
2009-02-23,BE,lpg,0.497
2009-02-23,BE,petrol_95,1.1607100000000001
2009-02-23,BG,diesel,0.77124
2009-02-23,BG,lpg,0.41454
2009-02-23,BG,petrol_95,0.80315
2009-02-23,CY,diesel,0.80771
2009-02-23,CY,fuel_oil,0.3999
2009-02-23,CY,petrol_95,0.80235
2009-02-23,CZ,diesel,0.88517
2009-02-23,CZ,fuel_oil,0.24037999999999998
2009-02-23,CZ,lpg,0.46751
2009-02-23,CZ,petrol_95,0.90566
2009-02-23,DE,diesel,0.996
2009-02-23,DE,fuel_oil,0.2362
2009-02-23,DE,lpg,0.6231599999999999
2009-02-23,DE,petrol_95,1.152
2009-02-23,DK,diesel,0.97042
2009-02-23,DK,fuel_oil,0.5521900000000001
2009-02-23,DK,petrol_95,1.1650399999999999
2009-02-23,EE,diesel,0.8559
2009-02-23,EE,lpg,0.5049
2009-02-23,EE,petrol_95,0.81423
2009-02-23,ES,diesel,0.84664
2009-02-23,ES,fuel_oil,0.27602
2009-02-23,ES,lpg,0.47546
2009-02-23,ES,petrol_95,0.90089
2009-02-23,EU,diesel,0.9555226883916119
2009-02-23,EU,fuel_oil,0.29639902675905716
2009-02-23,EU,lpg,0.4816496737355636
2009-02-23,EU,petrol_95,1.0547517995035594
2009-02-23,EUR,diesel,0.9508886647881833
2009-02-23,EUR,fuel_oil,0.2676765486408974
2009-02-23,EUR,lpg,0.5945731951042865
2009-02-23,EUR,petrol_95,1.100241214226781
2009-02-23,FI,diesel,0.94928
2009-02-23,FI,fuel_oil,0.38996
2009-02-23,FI,petrol_95,1.1242699999999999
2009-02-23,FR,diesel,0.9508
2009-02-23,FR,fuel_oil,0.24375
2009-02-23,FR,lpg,0.6932
2009-02-23,FR,petrol_95,1.1385
2009-02-23,GR,diesel,0.938
2009-02-23,GR,fuel_oil,0.28414999999999996
2009-02-23,GR,petrol_95,0.895
2009-02-23,HU,diesel,0.8670800000000001
2009-02-23,HU,fuel_oil,0.25607
2009-02-23,HU,lpg,0.5121100000000001
2009-02-23,HU,petrol_95,0.86194
2009-02-23,IE,diesel,0.967
2009-02-23,IE,fuel_oil,0.21591
2009-02-23,IE,petrol_95,1.001
2009-02-23,IT,diesel,1.03324
2009-02-23,IT,fuel_oil,0.2856
2009-02-23,IT,lpg,0.59076
2009-02-23,IT,petrol_95,1.14329
2009-02-23,LT,diesel,0.88126
2009-02-23,LT,lpg,0.49413
2009-02-23,LT,petrol_95,0.94899
2009-02-23,LU,diesel,0.79523
2009-02-23,LU,lpg,0.46587
2009-02-23,LU,petrol_95,0.9458300000000001
2009-02-23,LV,diesel,0.91938
2009-02-23,LV,lpg,0.50636
2009-02-23,LV,petrol_95,0.87836
2009-02-23,MT,diesel,0.99
2009-02-23,MT,fuel_oil,0.403
2009-02-23,MT,petrol_95,1.06
2009-02-23,NL,diesel,0.941
2009-02-23,NL,fuel_oil,0.206
2009-02-23,NL,lpg,0.602
2009-02-23,NL,petrol_95,1.255
2009-02-23,PL,diesel,0.77958
2009-02-23,PL,fuel_oil,0.27802
2009-02-23,PL,lpg,0.3717
2009-02-23,PL,petrol_95,0.83321
2009-02-23,PT,diesel,0.96314
2009-02-23,PT,fuel_oil,0.29496
2009-02-23,PT,lpg,0.535
2009-02-23,PT,petrol_95,1.17037
2009-02-23,RO,diesel,0.8243400000000001
2009-02-23,RO,fuel_oil,0.33276999999999995
2009-02-23,RO,lpg,0.4437
2009-02-23,RO,petrol_95,0.77063
2009-02-23,SE,diesel,0.94656
2009-02-23,SE,fuel_oil,0.60512
2009-02-23,SE,petrol_95,0.98249
2009-02-23,SI,diesel,0.947
2009-02-23,SI,fuel_oil,0.27
2009-02-23,SI,lpg,0.55677
2009-02-23,SI,petrol_95,0.965
2009-02-23,SK,diesel,1.077
2009-02-23,SK,fuel_oil,0.2295
2009-02-23,SK,lpg,0.441
2009-02-23,SK,petrol_95,1.008
2009-02-23,UK,diesel,1.14823
2009-02-23,UK,petrol_95,1.02884
2009-03-02,AT,diesel,0.922
2009-03-02,AT,fuel_oil,0.2747
2009-03-02,AT,heating_oil,0.5589700000000001
2009-03-02,AT,petrol_95,0.945
2009-03-02,BE,diesel,0.9068999999999999
2009-03-02,BE,fuel_oil,0.21177
2009-03-02,BE,lpg,0.461
2009-03-02,BE,petrol_95,1.1473
2009-03-02,BG,diesel,0.77124
2009-03-02,BG,lpg,0.36479
2009-03-02,BG,petrol_95,0.80315
2009-03-02,CY,diesel,0.78835
2009-03-02,CY,fuel_oil,0.3999
2009-03-02,CY,petrol_95,0.79838
2009-03-02,CZ,diesel,0.88834
2009-03-02,CZ,fuel_oil,0.24771
2009-03-02,CZ,lpg,0.46969
2009-03-02,CZ,petrol_95,0.90446
2009-03-02,DE,diesel,0.997
2009-03-02,DE,fuel_oil,0.2288
2009-03-02,DE,lpg,0.61224
2009-03-02,DE,petrol_95,1.157
2009-03-02,DK,diesel,0.99313
2009-03-02,DK,fuel_oil,0.56823
2009-03-02,DK,petrol_95,1.21054
2009-03-02,EE,diesel,0.85527
2009-03-02,EE,lpg,0.5049
2009-03-02,EE,petrol_95,0.81411
2009-03-02,ES,diesel,0.8452000000000001
2009-03-02,ES,fuel_oil,0.27335000000000004
2009-03-02,ES,lpg,0.47526
2009-03-02,ES,petrol_95,0.89535
2009-03-02,EU,diesel,0.9457916685075536
2009-03-02,EU,fuel_oil,0.2997751799284022
2009-03-02,EU,lpg,0.4707347107104493
2009-03-02,EU,petrol_95,1.0513940771265708
2009-03-02,EUR,diesel,0.9440986243954248
2009-03-02,EUR,fuel_oil,0.2712001726056107
2009-03-02,EUR,lpg,0.590656098942116
2009-03-02,EUR,petrol_95,1.1014567891921092
2009-03-02,FI,diesel,0.96963
2009-03-02,FI,fuel_oil,0.40636
2009-03-02,FI,petrol_95,1.13452
2009-03-02,FR,diesel,0.9405
2009-03-02,FR,fuel_oil,0.25954
2009-03-02,FR,lpg,0.6921
2009-03-02,FR,petrol_95,1.1265
2009-03-02,GR,diesel,0.915
2009-03-02,GR,fuel_oil,0.28428
2009-03-02,GR,petrol_95,0.872
2009-03-02,HU,diesel,0.8192999999999999
2009-03-02,HU,fuel_oil,0.25264
2009-03-02,HU,lpg,0.49481
2009-03-02,HU,petrol_95,0.82124
2009-03-02,IE,diesel,0.967
2009-03-02,IE,fuel_oil,0.22056
2009-03-02,IE,petrol_95,1.001
2009-03-02,IT,diesel,1.02086
2009-03-02,IT,fuel_oil,0.29067000000000004
2009-03-02,IT,lpg,0.59076
2009-03-02,IT,petrol_95,1.15623
2009-03-02,LT,diesel,0.87722
2009-03-02,LT,lpg,0.49106
2009-03-02,LT,petrol_95,0.9498099999999999
2009-03-02,LU,diesel,0.77976
2009-03-02,LU,lpg,0.43775
2009-03-02,LU,petrol_95,0.9458300000000001
2009-03-02,LV,diesel,0.88161
2009-03-02,LV,lpg,0.50458
2009-03-02,LV,petrol_95,0.92389
2009-03-02,MT,diesel,0.94
2009-03-02,MT,fuel_oil,0.335
2009-03-02,MT,petrol_95,1.04
2009-03-02,NL,diesel,0.94
2009-03-02,NL,fuel_oil,0.208
2009-03-02,NL,lpg,0.594
2009-03-02,NL,petrol_95,1.267
2009-03-02,PL,diesel,0.7551599999999999
2009-03-02,PL,fuel_oil,0.27179000000000003
2009-03-02,PL,lpg,0.35874
2009-03-02,PL,petrol_95,0.80674
2009-03-02,PT,diesel,0.9428300000000001
2009-03-02,PT,fuel_oil,0.30857
2009-03-02,PT,lpg,0.535
2009-03-02,PT,petrol_95,1.1551099999999999
2009-03-02,RO,diesel,0.79716
2009-03-02,RO,fuel_oil,0.33118000000000003
2009-03-02,RO,lpg,0.45087
2009-03-02,RO,petrol_95,0.7622899999999999
2009-03-02,SE,diesel,0.9364600000000001
2009-03-02,SE,fuel_oil,0.60809
2009-03-02,SE,petrol_95,0.98829
2009-03-02,SI,diesel,0.947
2009-03-02,SI,fuel_oil,0.32252
2009-03-02,SI,lpg,0.5568200000000001
2009-03-02,SI,petrol_95,0.96
2009-03-02,SK,diesel,1.055
2009-03-02,SK,fuel_oil,0.22655
2009-03-02,SK,lpg,0.432
2009-03-02,SK,petrol_95,1.008
2009-03-02,UK,diesel,1.1266500000000002
2009-03-02,UK,petrol_95,1.01067
2009-03-09,AT,diesel,0.908
2009-03-09,AT,fuel_oil,0.2747
2009-03-09,AT,heating_oil,0.54786
2009-03-09,AT,petrol_95,0.945
2009-03-09,BE,diesel,0.9242
2009-03-09,BE,fuel_oil,0.21177
2009-03-09,BE,lpg,0.437
2009-03-09,BE,petrol_95,1.1833
2009-03-09,BG,diesel,0.77124
2009-03-09,BG,lpg,0.34987
2009-03-09,BG,petrol_95,0.80315
2009-03-09,CY,diesel,0.77354
2009-03-09,CY,fuel_oil,0.3999
2009-03-09,CY,petrol_95,0.79776
2009-03-09,CZ,diesel,0.90695
2009-03-09,CZ,fuel_oil,0.24616
2009-03-09,CZ,lpg,0.47808
2009-03-09,CZ,petrol_95,0.92192
2009-03-09,DE,diesel,0.984
2009-03-09,DE,fuel_oil,0.2266
2009-03-09,DE,lpg,0.6074400000000001
2009-03-09,DE,petrol_95,1.167
2009-03-09,DK,diesel,0.97572
2009-03-09,DK,fuel_oil,0.54061
2009-03-09,DK,petrol_95,1.20388
2009-03-09,EE,diesel,0.8545
2009-03-09,EE,lpg,0.5049
2009-03-09,EE,petrol_95,0.81398
2009-03-09,ES,diesel,0.84028
2009-03-09,ES,fuel_oil,0.27138999999999996
2009-03-09,ES,lpg,0.45199
2009-03-09,ES,petrol_95,0.91814
2009-03-09,EU,diesel,0.9387473953273375
2009-03-09,EU,fuel_oil,0.29933407042717947
2009-03-09,EU,lpg,0.46736233126473764
2009-03-09,EU,petrol_95,1.0535930544958663
2009-03-09,EUR,diesel,0.9397539097462984
2009-03-09,EUR,fuel_oil,0.2708537019037972
2009-03-09,EUR,lpg,0.5874085051977618
2009-03-09,EUR,petrol_95,1.1096648968519012
2009-03-09,FI,diesel,0.94423
2009-03-09,FI,fuel_oil,0.39058
2009-03-09,FI,petrol_95,1.11401
2009-03-09,FR,diesel,0.9414
2009-03-09,FR,fuel_oil,0.24731
2009-03-09,FR,lpg,0.6915
2009-03-09,FR,petrol_95,1.1379000000000001
2009-03-09,GR,diesel,0.912
2009-03-09,GR,fuel_oil,0.28981999999999997
2009-03-09,GR,petrol_95,0.88
2009-03-09,HU,diesel,0.81021
2009-03-09,HU,fuel_oil,0.2511
2009-03-09,HU,lpg,0.48957
2009-03-09,HU,petrol_95,0.8245800000000001
2009-03-09,IE,diesel,0.967
2009-03-09,IE,fuel_oil,0.21997
2009-03-09,IE,petrol_95,1.001
2009-03-09,IT,diesel,1.01814
2009-03-09,IT,fuel_oil,0.2808
2009-03-09,IT,lpg,0.59076
2009-03-09,IT,petrol_95,1.1606800000000002
2009-03-09,LT,diesel,0.85478
2009-03-09,LT,lpg,0.48702999999999996
2009-03-09,LT,petrol_95,0.95136
2009-03-09,LU,diesel,0.78292
2009-03-09,LU,lpg,0.43275
2009-03-09,LU,petrol_95,0.9691799999999999
2009-03-09,LV,diesel,0.89849
2009-03-09,LV,lpg,0.49625
2009-03-09,LV,petrol_95,0.89778
2009-03-09,MT,diesel,0.94
2009-03-09,MT,fuel_oil,0.335
2009-03-09,MT,petrol_95,1.04
2009-03-09,NL,diesel,0.937
2009-03-09,NL,fuel_oil,0.204
2009-03-09,NL,lpg,0.584
2009-03-09,NL,petrol_95,1.27
2009-03-09,PL,diesel,0.7488400000000001
2009-03-09,PL,fuel_oil,0.27223
2009-03-09,PL,lpg,0.35756
2009-03-09,PL,petrol_95,0.8129
2009-03-09,PT,diesel,0.93433
2009-03-09,PT,fuel_oil,0.34566
2009-03-09,PT,lpg,0.535
2009-03-09,PT,petrol_95,1.1495499999999998
2009-03-09,RO,diesel,0.79845
2009-03-09,RO,fuel_oil,0.33172
2009-03-09,RO,lpg,0.4516
2009-03-09,RO,petrol_95,0.76354
2009-03-09,SE,diesel,0.91998
2009-03-09,SE,fuel_oil,0.61519
2009-03-09,SE,petrol_95,0.98915
2009-03-09,SI,diesel,0.947
2009-03-09,SI,fuel_oil,0.32252
2009-03-09,SI,lpg,0.53872
2009-03-09,SI,petrol_95,0.96
2009-03-09,SK,diesel,1.053
2009-03-09,SK,fuel_oil,0.22655
2009-03-09,SK,lpg,0.432
2009-03-09,SK,petrol_95,1.008
2009-03-09,UK,diesel,1.09752
2009-03-09,UK,petrol_95,0.98918
2009-03-16,AT,diesel,0.903
2009-03-16,AT,fuel_oil,0.2817
2009-03-16,AT,heating_oil,0.55168
2009-03-16,AT,petrol_95,0.953
2009-03-16,BE,diesel,0.9236
2009-03-16,BE,fuel_oil,0.21177
2009-03-16,BE,lpg,0.437
2009-03-16,BE,petrol_95,1.1865
2009-03-16,BG,diesel,0.77124
2009-03-16,BG,lpg,0.34987
2009-03-16,BG,petrol_95,0.80315
2009-03-16,CY,diesel,0.7726000000000001
2009-03-16,CY,fuel_oil,0.3999
2009-03-16,CY,petrol_95,0.79776
2009-03-16,CZ,diesel,0.9430700000000001
2009-03-16,CZ,fuel_oil,0.25849
2009-03-16,CZ,lpg,0.5040899999999999
2009-03-16,CZ,petrol_95,0.9665199999999999
2009-03-16,DE,diesel,0.977
2009-03-16,DE,fuel_oil,0.2298
2009-03-16,DE,lpg,0.60384
2009-03-16,DE,petrol_95,1.167
2009-03-16,DK,diesel,0.96697
2009-03-16,DK,fuel_oil,0.53485
2009-03-16,DK,petrol_95,1.16948
2009-03-16,EE,diesel,0.85066
2009-03-16,EE,lpg,0.5049
2009-03-16,EE,petrol_95,0.8136
2009-03-16,ES,diesel,0.8314600000000001
2009-03-16,ES,fuel_oil,0.27448
2009-03-16,ES,lpg,0.45179
2009-03-16,ES,petrol_95,0.9067999999999999
2009-03-16,EU,diesel,0.9366674637582877
2009-03-16,EU,fuel_oil,0.30221215725280776
2009-03-16,EU,lpg,0.4695791300535476
2009-03-16,EU,petrol_95,1.0554973710062012
2009-03-16,EUR,diesel,0.9341572438393104
2009-03-16,EUR,fuel_oil,0.2718789640780223
2009-03-16,EUR,lpg,0.5715036378293006
2009-03-16,EUR,petrol_95,1.1088185792150314
2009-03-16,FI,diesel,0.93835
2009-03-16,FI,fuel_oil,0.38653
2009-03-16,FI,petrol_95,1.12914
2009-03-16,FR,diesel,0.9329
2009-03-16,FR,fuel_oil,0.24209999999999998
2009-03-16,FR,lpg,0.6817799999999999
2009-03-16,FR,petrol_95,1.1298
2009-03-16,GR,diesel,0.908
2009-03-16,GR,fuel_oil,0.2906
2009-03-16,GR,petrol_95,0.883
2009-03-16,HU,diesel,0.8503099999999999
2009-03-16,HU,fuel_oil,0.26008
2009-03-16,HU,lpg,0.51307
2009-03-16,HU,petrol_95,0.87626
2009-03-16,IE,diesel,0.967
2009-03-16,IE,fuel_oil,0.21716
2009-03-16,IE,petrol_95,1.001
2009-03-16,IT,diesel,1.0188300000000001
2009-03-16,IT,fuel_oil,0.28902
2009-03-16,IT,lpg,0.5774900000000001
2009-03-16,IT,petrol_95,1.165
2009-03-16,LT,diesel,0.84023
2009-03-16,LT,lpg,0.48225999999999997
2009-03-16,LT,petrol_95,0.94043
2009-03-16,LU,diesel,0.78292
2009-03-16,LU,lpg,0.40664
2009-03-16,LU,petrol_95,0.94232
2009-03-16,LV,diesel,0.89823
2009-03-16,LV,lpg,0.48622000000000004
2009-03-16,LV,petrol_95,0.89823
2009-03-16,MT,diesel,0.94
2009-03-16,MT,fuel_oil,0.335
2009-03-16,MT,petrol_95,1.04
2009-03-16,NL,diesel,0.928
2009-03-16,NL,fuel_oil,0.209
2009-03-16,NL,lpg,0.543
2009-03-16,NL,petrol_95,1.262
2009-03-16,PL,diesel,0.79269
2009-03-16,PL,fuel_oil,0.291
2009-03-16,PL,lpg,0.38168
2009-03-16,PL,petrol_95,0.86082
2009-03-16,PT,diesel,0.93174
2009-03-16,PT,fuel_oil,0.34566
2009-03-16,PT,lpg,0.535
2009-03-16,PT,petrol_95,1.15624
2009-03-16,RO,diesel,0.80028
2009-03-16,RO,fuel_oil,0.33248
2009-03-16,RO,lpg,0.45264
2009-03-16,RO,petrol_95,0.76528
2009-03-16,SE,diesel,0.9502200000000001
2009-03-16,SE,fuel_oil,0.6420399999999999
2009-03-16,SE,petrol_95,1.01393
2009-03-16,SI,diesel,0.947
2009-03-16,SI,fuel_oil,0.32252
2009-03-16,SI,lpg,0.53872
2009-03-16,SI,petrol_95,0.96
2009-03-16,SK,diesel,1.05
2009-03-16,SK,fuel_oil,0.22655
2009-03-16,SK,lpg,0.43
2009-03-16,SK,petrol_95,1.008
2009-03-16,UK,diesel,1.08436
2009-03-16,UK,petrol_95,0.9793999999999999
2009-03-23,AT,diesel,0.897
2009-03-23,AT,fuel_oil,0.2767
2009-03-23,AT,heating_oil,0.5861900000000001
2009-03-23,AT,petrol_95,0.948
2009-03-23,BE,diesel,0.922
2009-03-23,BE,fuel_oil,0.21177
2009-03-23,BE,lpg,0.415
2009-03-23,BE,petrol_95,1.172
2009-03-23,BG,diesel,0.7816799999999999
2009-03-23,BG,lpg,0.34987
2009-03-23,BG,petrol_95,0.81235
2009-03-23,CY,diesel,0.77232
2009-03-23,CY,fuel_oil,0.3999
2009-03-23,CY,petrol_95,0.8145
2009-03-23,CZ,diesel,0.92949
2009-03-23,CZ,fuel_oil,0.25496
2009-03-23,CZ,lpg,0.49732
2009-03-23,CZ,petrol_95,0.9475800000000001
2009-03-23,DE,diesel,0.99525
2009-03-23,DE,fuel_oil,0.2314
2009-03-23,DE,lpg,0.6014400000000001
2009-03-23,DE,petrol_95,1.16725
2009-03-23,DK,diesel,0.99858
2009-03-23,DK,fuel_oil,0.53392
2009-03-23,DK,petrol_95,1.21198
2009-03-23,EE,diesel,0.8079700000000001
2009-03-23,EE,lpg,0.5049
2009-03-23,EE,petrol_95,0.83354
2009-03-23,ES,diesel,0.8371799999999999
2009-03-23,ES,fuel_oil,0.27597000000000005
2009-03-23,ES,lpg,0.45179
2009-03-23,ES,petrol_95,0.91146
2009-03-23,EU,diesel,0.9392119218355504
2009-03-23,EU,fuel_oil,0.3020476480009326
2009-03-23,EU,lpg,0.4587329657905352
2009-03-23,EU,petrol_95,1.0559257566172913
2009-03-23,EUR,diesel,0.9418932555105474
2009-03-23,EUR,fuel_oil,0.2719729782256679
2009-03-23,EUR,lpg,0.5620008660958428
2009-03-23,EUR,petrol_95,1.1125789556797574
2009-03-23,FI,diesel,0.93132
2009-03-23,FI,fuel_oil,0.37676
2009-03-23,FI,petrol_95,1.19638
2009-03-23,FR,diesel,0.9372
2009-03-23,FR,fuel_oil,0.24524
2009-03-23,FR,lpg,0.6816
2009-03-23,FR,petrol_95,1.133
2009-03-23,GR,diesel,0.906
2009-03-23,GR,fuel_oil,0.29188
2009-03-23,GR,petrol_95,0.882
2009-03-23,HU,diesel,0.82566
2009-03-23,HU,fuel_oil,0.2559
2009-03-23,HU,lpg,0.49917
2009-03-23,HU,petrol_95,0.8446
2009-03-23,IE,diesel,0.967
2009-03-23,IE,fuel_oil,0.21934
2009-03-23,IE,petrol_95,1.001
2009-03-23,IT,diesel,1.0265
2009-03-23,IT,fuel_oil,0.28201
2009-03-23,IT,lpg,0.56577
2009-03-23,IT,petrol_95,1.16448
2009-03-23,LT,diesel,0.8375199999999999
2009-03-23,LT,lpg,0.4668
2009-03-23,LT,petrol_95,0.9410700000000001
2009-03-23,LU,diesel,0.78291
2009-03-23,LU,lpg,0.38971
2009-03-23,LU,petrol_95,0.96299
2009-03-23,LV,diesel,0.87974
2009-03-23,LV,lpg,0.48499000000000003
2009-03-23,LV,petrol_95,0.9079400000000001
2009-03-23,MT,diesel,0.94
2009-03-23,MT,fuel_oil,0.335
2009-03-23,MT,petrol_95,1.04
2009-03-23,NL,diesel,0.96
2009-03-23,NL,fuel_oil,0.207
2009-03-23,NL,lpg,0.533
